,id,provinces_x,cities,districts,villages_x,lat,lng,localityId,level,parentId,name,provinces_y,villages_y
220,497002086,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
221,498484428,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
222,499565433,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
223,500056390,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1587185,106.90881740000002,2528,3,194,Jakarta,jakarta,
224,500180660,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1510565999999995,106.8920804,2528,3,194,Jakarta,jakarta,
225,504237250,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.167742400000001,106.9149452,2528,3,194,Jakarta,jakarta,
226,506662326,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1444207,106.90375359999999,2528,3,194,Jakarta,jakarta,
227,509228472,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
228,512649318,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
229,514441476,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.146232,106.915682,2528,3,194,Jakarta,jakarta,
230,517784009,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1638366,106.8927408,2528,3,194,Jakarta,jakarta,
231,519285021,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
232,520037677,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
233,524455067,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.172088,106.9059574,2528,3,194,Jakarta,jakarta,
234,525063453,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1553199,106.9078463,2528,3,194,Jakarta,jakarta,
235,527530016,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
236,529017268,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
237,532349054,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
238,535257910,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
239,539499525,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1683699,106.9017465,2528,3,194,Jakarta,jakarta,
240,541418383,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
241,548821503,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1732867,106.8985354,2528,3,194,Jakarta,jakarta,
242,550802629,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
243,553227653,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.146232,106.915682,2528,3,194,Jakarta,jakarta,
244,555482287,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
245,559297076,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
246,559384790,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518793,106.89376750000001,2528,3,194,Jakarta,jakarta,
247,559606166,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
248,562334625,jakarta,jakarta,kelapa gading,the gading residence,-6.177860099999999,106.9153558,2528,3,194,Jakarta,jakarta,
249,563325691,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
250,565817366,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
251,567881729,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1753002,106.9054996,2528,3,194,Jakarta,jakarta,
252,568424327,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1539033,106.9181104,2528,3,194,Jakarta,jakarta,
253,572660954,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
254,575070882,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
255,575307653,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
256,576276755,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
257,577245942,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
258,578759187,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1587185,106.90881740000002,2528,3,194,Jakarta,jakarta,
259,580883233,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
260,581521590,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1536707,106.91609679999999,2528,3,194,Jakarta,jakarta,
261,585338562,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1539033,106.9181104,2528,3,194,Jakarta,jakarta,
262,589692731,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.151845,106.89365009999999,2528,3,194,Jakarta,jakarta,
263,590232123,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
264,590352661,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.168116,106.92322209999999,2528,3,194,Jakarta,jakarta,
265,590431882,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1689739,106.9164986,2528,3,194,Jakarta,jakarta,
266,591468525,jakarta,jakarta,kelapa gading,the gading residence,-6.177860099999999,106.9153558,2528,3,194,Jakarta,jakarta,
267,593923098,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.146232,106.915682,2528,3,194,Jakarta,jakarta,
268,594698020,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
269,594883114,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
270,610897853,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1454674,106.89576890000001,2528,3,194,Jakarta,jakarta,
271,611954791,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518793,106.89376750000001,2528,3,194,Jakarta,jakarta,
272,612451282,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
273,613659287,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
274,614630187,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.164361799999999,106.90044270000001,2528,3,194,Jakarta,jakarta,
275,615489567,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
276,615894968,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.168116,106.92322209999999,2528,3,194,Jakarta,jakarta,
277,624137275,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1619842,106.90746709999999,2528,3,194,Jakarta,jakarta,
278,626547273,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1679033,106.91125840000001,2528,3,194,Jakarta,jakarta,
279,627478509,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.146232,106.915682,2528,3,194,Jakarta,jakarta,
280,627622724,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.154674099999999,106.9163275,2528,3,194,Jakarta,jakarta,
281,627717737,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
282,628129927,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1569945,106.8958257,2528,3,194,Jakarta,jakarta,
283,628793642,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
284,629197028,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.153892400000001,106.9169638,2528,3,194,Jakarta,jakarta,
285,638578380,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1420169,106.91230420000001,2528,3,194,Jakarta,jakarta,
286,640967483,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
287,641762765,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
288,642426806,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1638366,106.8927408,2528,3,194,Jakarta,jakarta,
289,646823139,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
290,650923843,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1466884,106.9066015,2528,3,194,Jakarta,jakarta,
291,651624374,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1445443,106.91233700000001,2528,3,194,Jakarta,jakarta,
292,653038078,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
293,654455447,jakarta,jakarta,kelapa gading,,-6.1757497,106.8940076,2528,3,194,Jakarta,jakarta,
294,654615202,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1569945,106.8958257,2528,3,194,Jakarta,jakarta,
295,656032427,jakarta,jakarta,kelapa gading,,-6.1480572,106.90939420000001,2528,3,194,Jakarta,jakarta,
296,656408568,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
297,659508712,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
298,660172902,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1520667,106.8954505,2528,3,194,Jakarta,jakarta,
299,669034126,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1585223,106.9121381,2528,3,194,Jakarta,jakarta,
300,676330853,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
301,676663694,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1456352,106.8921655,2528,3,194,Jakarta,jakarta,
302,681296665,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
303,682400497,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.165827200000001,106.912453,2528,3,194,Jakarta,jakarta,
304,684532019,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.154355799999999,106.9141644,2528,3,194,Jakarta,jakarta,
305,684788335,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
306,685888007,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
307,688144202,jakarta,jakarta,kelapa gading,,-6.1412014,106.9162202,2528,3,194,Jakarta,jakarta,
308,690491263,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
309,690686418,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518793,106.89376750000001,2528,3,194,Jakarta,jakarta,
310,692434363,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
311,701263357,jakarta,jakarta,kelapa gading,the gading residence,-6.177860099999999,106.9153558,2528,3,194,Jakarta,jakarta,
312,701354216,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1702603,106.9032378,2528,3,194,Jakarta,jakarta,
313,702493781,jakarta,jakarta,kelapa gading,,-6.1767732,106.9072437,2528,3,194,Jakarta,jakarta,
314,706797918,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1477734,106.9053665,2528,3,194,Jakarta,jakarta,
315,708314221,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1467125,106.906016,2528,3,194,Jakarta,jakarta,
316,710880874,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.153892400000001,106.9169638,2528,3,194,Jakarta,jakarta,
317,711408026,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1553199,106.9078463,2528,3,194,Jakarta,jakarta,
318,715449753,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1536707,106.91609679999999,2528,3,194,Jakarta,jakarta,
319,718102310,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
320,720229375,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
321,720508495,jakarta,jakarta,kelapa gading,,-6.1480572,106.90939420000001,2528,3,194,Jakarta,jakarta,
322,721779474,jakarta,jakarta,kelapa gading,,-6.1480572,106.90939420000001,2528,3,194,Jakarta,jakarta,
323,723631665,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1500527,106.8926068,2528,3,194,Jakarta,jakarta,
324,725117169,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.154355799999999,106.9141644,2528,3,194,Jakarta,jakarta,
325,725672732,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
326,727882028,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
327,729332633,jakarta,jakarta,kelapa gading,sukapura,-6.1491618,106.9206602,2528,3,194,Jakarta,jakarta,
328,731895231,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
329,737279834,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1603045,106.9139614,2528,3,194,Jakarta,jakarta,
330,738502684,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1476898,106.9163882,2528,3,194,Jakarta,jakarta,
331,739130502,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
332,740080596,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
333,742794676,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
334,747481944,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1638366,106.8927408,2528,3,194,Jakarta,jakarta,
335,759963984,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1539033,106.9181104,2528,3,194,Jakarta,jakarta,
336,760207045,jakarta,jakarta,kelapa gading,,-6.1480572,106.90939420000001,2528,3,194,Jakarta,jakarta,
337,761937129,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1539033,106.9181104,2528,3,194,Jakarta,jakarta,
338,762630448,jakarta,jakarta,kelapa gading,sukapura,-6.1491618,106.9206602,2528,3,194,Jakarta,jakarta,
339,765140349,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.152148,106.8915328,2528,3,194,Jakarta,jakarta,
340,766296433,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
341,769307573,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1744139,106.91270060000001,2528,3,194,Jakarta,jakarta,
342,770499346,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.164285,106.90171770000002,2528,3,194,Jakarta,jakarta,
343,773746371,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1671085,106.8824028,2528,3,194,Jakarta,jakarta,
344,776506341,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
345,780881876,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1582873,106.91355060000001,2528,3,194,Jakarta,jakarta,
346,784595567,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.171296,106.9123633,2528,3,194,Jakarta,jakarta,
347,786918515,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1466389,106.8918628,2528,3,194,Jakarta,jakarta,
348,788235676,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1510565999999995,106.8920804,2528,3,194,Jakarta,jakarta,
349,789579959,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1541001,106.9163767,2528,3,194,Jakarta,jakarta,
350,792901459,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.172088,106.9059574,2528,3,194,Jakarta,jakarta,
351,795239595,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
352,797373394,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1519945,106.9077179,2528,3,194,Jakarta,jakarta,
353,798678539,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1779117,106.91478980000001,2528,3,194,Jakarta,jakarta,
354,805642073,jakarta,jakarta,kelapa gading,east kelapa gading,-6.159775700000001,106.9088166,2528,3,194,Jakarta,jakarta,
355,806565038,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
356,808035506,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
357,810681370,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
358,811733284,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
359,813295820,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
360,820098400,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.152767,106.9070812,2528,3,194,Jakarta,jakarta,
361,823918181,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
362,825865589,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1574212,106.90786609999998,2528,3,194,Jakarta,jakarta,
363,827391185,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1539033,106.9181104,2528,3,194,Jakarta,jakarta,
364,827563283,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
365,830237536,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
366,831054641,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
367,833025178,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518492,106.89778190000001,2528,3,194,Jakarta,jakarta,
368,833630188,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518492,106.89778190000001,2528,3,194,Jakarta,jakarta,
369,834800677,jakarta,jakarta,kelapa gading,,-6.1412014,106.9162202,2528,3,194,Jakarta,jakarta,
370,835665534,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1679033,106.91125840000001,2528,3,194,Jakarta,jakarta,
371,835989029,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1670905,106.90051340000001,2528,3,194,Jakarta,jakarta,
372,836782824,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
373,838383888,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.146232,106.915682,2528,3,194,Jakarta,jakarta,
374,841567454,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1510565999999995,106.8920804,2528,3,194,Jakarta,jakarta,
375,842842366,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1569945,106.8958257,2528,3,194,Jakarta,jakarta,
376,847362870,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
377,848084361,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
378,848805561,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1451975999999995,106.9091318,2528,3,194,Jakarta,jakarta,
379,851646692,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
380,854169329,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518492,106.89778190000001,2528,3,194,Jakarta,jakarta,
381,854370077,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
382,855340243,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1749215,106.8990938,2528,3,194,Jakarta,jakarta,
383,856144157,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1638366,106.8927408,2528,3,194,Jakarta,jakarta,
384,857244383,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1539033,106.9181104,2528,3,194,Jakarta,jakarta,
385,863062145,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1587185,106.90881740000002,2528,3,194,Jakarta,jakarta,
386,863194586,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
387,868559019,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.168116,106.92322209999999,2528,3,194,Jakarta,jakarta,
388,868977577,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
389,869226244,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
390,873943663,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.153892400000001,106.9169638,2528,3,194,Jakarta,jakarta,
391,875046555,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
392,876309456,jakarta,jakarta,kelapa gading,,-6.179606099999999,106.8923717,2528,3,194,Jakarta,jakarta,
393,877671129,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
394,879229715,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
395,883272048,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1782666,106.90410130000001,2528,3,194,Jakarta,jakarta,
396,884551538,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1679033,106.91125840000001,2528,3,194,Jakarta,jakarta,
397,884756693,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
